reward_id,transaction_id,description,plu_amount,transaction_date,available,reason,created_at,updated_at,rebate_rate,fiat_amount_rewarded,currency,reference_type,reward_type,amount,plu_price,transaction_amount
09df03f4-d924-4b3a-8683-b92d34a20c58,639ec9a2-af8b-4448-9076-bf8fb39c4bd1,Klarna,0.35689981,2023-09-04,True,Automated approval after 45 days,2023-08-26 04:51:14.882000+00:00,2023-10-10 07:00:25.119000+00:00,4,4720.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4720.0,529.0000014289725,47.2
217fa121-2d33-454f-aa7c-ee91d2527b9d,4e1d882b-86d5-4fac-a231-384b330aeb3a,CURVE SUBSCRIPTION,1.92678227,2023-09-04,True,Automated approval. Trx below 500,2023-08-25 04:51:10.905000+00:00,2023-10-09 07:00:30.123000+00:00,0,1000.0,GBP,perk_830246_reward,DAILY_REBATE_DISTRIBUTION,-1499.0,519.00000097053,14.99
197c0e1b-1f38-4258-af3a-2ecef50ea9bf,8db8032d-828b-4f44-8288-d55d4cb7119c,Klarna,0.03901701,2023-09-04,True,Automated approval after 45 days,2023-08-24 04:55:22.050000+00:00,2023-10-08 07:00:21.606000+00:00,4,516.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-516.0,529.0000438270386,5.16
fee70dbe-e21f-4e6c-81b6-85e6285be54b,b473e7c5-01d5-4223-b300-e6fb9aa7ec90,Klarna,0.55145631,2023-09-04,True,Automated approval after 45 days,2023-08-24 04:55:21.958000+00:00,2023-10-08 07:00:21.606000+00:00,4,7100.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-7100.0,515.0000006346831,71.0
18d2b6ca-0d23-4613-9cce-b99430e54fa3,e2daedcb-2555-4bd8-9637-8dc844368a16,Klarna,0.02282442,2023-09-04,True,Automated approval after 45 days,2023-08-23 05:02:51.771000+00:00,2023-10-07 07:00:23.559000+00:00,4,299.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-299.0,524.0001717458757,2.99
e996848c-d8b5-4e16-85c9-9258f07d5ebb,4ddd715f-eb73-487c-b04a-0c62e663ee5e,CRV*STAR GROCERIES,0.03738317,2023-09-04,True,Automated approval after 45 days,2023-08-23 04:35:24.456000+00:00,2023-10-07 07:00:23.812000+00:00,4,500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-500.0,535.000108337522,5.0
312a7e48-168c-42cb-a667-f8dfdf356301,e033e0bf-9a27-4b3e-8bfc-5c4f265e9a1b,Klarna,0.44061302,2023-09-04,True,Automated approval after 45 days,2023-08-23 04:35:24.224000+00:00,2023-10-07 07:00:23.812000+00:00,4,5750.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5750.0,522.0000080796523,57.5
0fc99fbb-c197-4966-adb9-bf08be901c75,d7938927-4941-4ee2-95c0-5b9a753529c4,Klarna,0.03816793,2023-09-04,True,Automated approval after 45 days,2023-08-23 04:35:23.997000+00:00,2023-10-07 07:00:23.812000+00:00,4,500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-500.0,524.0001226160286,5.0
e580c99b-132f-4510-83d6-a84a66ca1950,550286f5-882f-4639-a03d-531405a75483,Klarna,0.31168831,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:37.199000+00:00,2023-10-06 07:00:19.291000+00:00,4,4200.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4200.0,539.0000029195833,42.0
f7d40cf4-e417-48a3-9451-ef279846637c,492caff8-2b8a-43ee-8480-0b8e36519cc8,CRV*Spotify P25288B09D,1.81488203,2023-09-04,True,Automated approval. Trx below 500,2023-08-22 04:45:37.102000+00:00,2023-10-06 07:00:23.218000+00:00,0,1000.0,GBP,perk_2_reward,DAILY_REBATE_DISTRIBUTION,-1699.0,551.0000008099701,16.99
3680b789-352a-492f-8fa9-21531bded7af,3ac2cda9-4526-4bcd-bc9c-2278c2e52871,Klarna,0.39618691,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:37.039000+00:00,2023-10-06 07:00:19.291000+00:00,4,5299.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5299.0,535.0000079507928,52.99
c9db4ce7-0e95-4383-bf70-05837112e75b,8cb3295f-7ff0-4da1-b93d-498c7b9d2bc7,Klarna,0.31226765,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:36.955000+00:00,2023-10-06 07:00:19.291000+00:00,4,4200.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4200.0,538.0000137702384,42.0
abc8082d-8ed1-4c41-a8c7-b078461e67c0,a667fde1-0250-4bff-8779-b0cd33b456e3,Klarna,0.30855018,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:36.841000+00:00,2023-10-06 07:00:19.291000+00:00,4,4150.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4150.0,538.0000102414459,41.5
5dcde90c-9aef-418c-a2e7-2209bc95f180,c5b925d8-826a-4f00-828a-781449be7064,Klarna,0.11173184,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:36.748000+00:00,2023-10-06 07:00:19.291000+00:00,4,1500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-1500.0,537.0000171840005,15.0
eaa370cf-b788-4cdc-8e9d-c7aef6b42e0d,c02a7b3f-51c4-4454-a105-ae5b6c9da602,Klarna,0.31226765,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:36.748000+00:00,2023-10-06 07:00:19.291000+00:00,4,4200.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4200.0,538.0000137702384,42.0
c6a678c2-858c-4502-8381-4080471722f5,4f8fa49d-1ad4-4ff8-b584-bd8aeee30fd3,Klarna,0.12923649,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:36.539000+00:00,2023-10-06 07:00:19.291000+00:00,4,1735.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-1735.0,537.0000376828557,17.35
6d708120-22bf-48f2-9f14-116588988f3c,046a98f0-566b-4fe5-8b60-cda7644ec659,Klarna,0.75187969,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:36.483000+00:00,2023-10-06 07:00:19.291000+00:00,4,10000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-10000.0,532.0000065436001,100.0
2b65b172-ba3a-4568-bd4d-31cd9fc86e8f,32f56207-e059-4552-a7d5-6d47e6dadc87,Klarna,0.18691588,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:36.385000+00:00,2023-10-06 07:00:19.291000+00:00,4,2500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-2500.0,535.0000224700009,25.0
0def585f-5ce0-47c8-a658-f02aaf156ea5,a514a1ef-eb4b-44b7-af37-89c7abf3b077,Klarna,0.79245283,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:36.234000+00:00,2023-10-06 07:00:19.291000+00:00,4,10500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-10500.0,530.0000001261905,105.0
680a2e92-44aa-4b75-a0e4-67fccf74ba45,ef406c68-5c95-42a6-a364-987e9f13ad58,Klarna,0.90150943,2023-09-04,True,Automated approval after 45 days,2023-08-22 04:45:36.184000+00:00,2023-10-06 07:00:19.291000+00:00,4,11945.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-11945.0,530.0000023294266,119.45
49e6b737-d847-41b5-827e-83da14a452e1,5ee60193-c452-4dfc-a8d1-b64305a3496b,CRV*AMZNMktplace,0.54049295,2023-09-04,True,Automated approval. Trx below 500,2023-08-21 04:39:27.915000+00:00,2023-10-05 07:00:27.192000+00:00,0,307.0,GBP,perk_361064_reward,DAILY_REBATE_DISTRIBUTION,-307.0,568.0000081407168,3.07
f3a6c502-6ab6-4296-b31b-b96f4bcec82f,4a58a17a-b9ab-477f-bb97-7ae374a7deb3,Klarna,0.75812274,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.816000+00:00,2023-10-05 07:00:22.476000+00:00,4,10500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-10500.0,554.0000026908572,105.0
aee3b324-8b67-43c6-ad50-fa2671c77dd5,a0dedf44-f873-41fe-968a-642c55af222e,Klarna,0.42857142,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.753000+00:00,2023-10-05 07:00:22.476000+00:00,4,6000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-6000.0,560.0000112000002,60.0
51e388d0-6ac5-4f43-b2c7-f4ab180ff67d,b88283f1-06d0-4758-b326-a26402d433e2,Klarna,0.38528896,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.747000+00:00,2023-10-05 07:00:22.476000+00:00,4,5500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5500.0,571.0000099665456,55.0
82e85e0c-d208-4a19-9c1f-03b5b7c7ec98,6dc2a700-0982-4cb6-a843-c6969723edb4,Klarna,0.12154115,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.746000+00:00,2023-10-05 07:00:22.476000+00:00,4,1735.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-1735.0,571.0000275626815,17.35
5361668d-cff9-4660-95cc-d322ef441ee1,7d19785c-4062-4501-841e-51034940a515,Klarna,0.74600355,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.672000+00:00,2023-10-05 07:00:22.476000+00:00,4,10500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-10500.0,563.0000018096429,105.0
399903fb-72e5-4745-9cff-3127ed06e333,ebc13f75-a5b8-4071-be01-e005cdf5a333,Klarna,0.13309982,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.587000+00:00,2023-10-05 07:00:22.476000+00:00,4,1900.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-1900.0,571.0000208865797,19.0
f9735a5c-46c7-402f-aca8-6be2fd4ddbf2,23afe291-42d3-4b9c-b8f7-5fe5a6a3c923,Klarna,0.15411558,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.556000+00:00,2023-10-05 07:00:22.476000+00:00,4,2200.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-2200.0,571.000024786592,22.0
0d1da293-5492-4db7-aae7-7b1179a4e13a,3bac05b7-3274-4ebd-b05a-54ee1aee0034,CRV*ASDA CS LTD,0.03762652,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.530000+00:00,2023-10-05 07:00:22.476000+00:00,4,539.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-539.0,573.0001073710777,5.39
7f52d404-46c8-4541-a07c-02046cbcb9c0,c72974dd-5597-4524-bb86-44ec47d5c84c,Klarna,0.10688057,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.267000+00:00,2023-10-05 07:00:22.476000+00:00,4,1499.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-1499.0,561.0000021519347,14.99
b7fd1e18-ce11-47b0-9f58-857bd23f5f22,363ad809-7213-403e-a845-c87697de9cdc,Klarna,0.55296229,2023-09-04,True,Automated approval after 45 days,2023-08-21 04:39:27.261000+00:00,2023-10-05 07:00:22.476000+00:00,4,7700.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-7700.0,557.0000080837339,77.0
18c797ae-3120-4853-895a-addb993557c6,bb7933d7-07f7-4a4b-a6a4-235e5446cf37,CRV*Klarna,0.32445525,2023-09-04,True,Automated approval after 45 days,2023-08-20 05:08:28.783000+00:00,2023-10-04 07:00:23.913000+00:00,3,5559.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5559.0,514.0000046231338,55.59
3f88f2b4-5869-44d0-aa55-b2d3f51bc75b,9ec9661e-e8ff-41dd-9002-40cef5d467a7,CRV*Klarna,0.58167315,2023-09-04,True,Automated approval after 45 days,2023-08-20 05:08:28.666000+00:00,2023-10-04 07:00:23.913000+00:00,3,9966.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-9966.0,514.0000015472607,99.66
945e3a84-6c92-429f-babb-11e68bed7998,6144789c-2c96-4bb6-9a63-3adf6d358780,CRV*Klarna,0.39597656,2023-09-04,True,Automated approval after 45 days,2023-08-20 05:08:28.562000+00:00,2023-10-04 07:00:23.913000+00:00,3,6758.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-6758.0,512.0000032325146,67.58
655f7791-e183-4837-88b9-775b3bed559e,2ed30afb-ecec-4ecd-a6fa-87ac389c30d8,CRV*Klarna,0.04691022,2023-09-04,True,Automated approval after 45 days,2023-08-20 05:08:28.482000+00:00,2023-10-04 07:00:23.913000+00:00,3,749.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-749.0,479.0000984860015,7.49
fd98dad2-524a-4c92-95dd-b4b3bca9b72e,15a77ef5-f800-4419-a859-9202f35465bb,Klarna,0.31185031,2023-09-04,True,Automated approval after 45 days,2023-08-20 05:08:28.384000+00:00,2023-10-04 07:00:23.913000+00:00,3,5000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5000.0,481.0000028539333,50.0
c68d81d0-bf07-4f02-899a-b32ba99cb793,3f87c4e3-ad52-4f49-a931-99247afdac81,Klarna,0.62370062,2023-09-04,True,Automated approval after 45 days,2023-08-20 05:08:28.257000+00:00,2023-10-04 07:00:23.913000+00:00,3,10000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-10000.0,481.0000028539333,100.0
28956328-1467-4adf-b1c7-3cb6d3a9a2da,8d54c1c2-6c85-4693-97e3-b9f0326446bd,CRV*Klarna,0.1499375,2023-09-04,True,Automated approval after 45 days,2023-08-20 05:08:28.054000+00:00,2023-10-04 07:00:23.914000+00:00,3,2399.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-2399.0,480.0,23.99
2e9c2ba1-5ec2-46ee-aeb3-09c3a54dc0e2,c1b9a6f1-ba4e-4a9f-a39e-b666f5963fe6,CRV*Klarna,0.55248618,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:19.367000+00:00,2023-10-03 07:00:23.457000+00:00,3,10000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-10000.0,543.0000077106,100.0
b889afc1-4f1a-4fa2-b5c9-251a0e52d0f8,5d954ad5-3a30-41a4-b0d3-3148e394b7e8,CRV*Klarna,0.36027223,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:19.305000+00:00,2023-10-03 07:00:23.457000+00:00,3,6617.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-6617.0,551.000003525112,66.17
60092e63-563f-48f6-bdcc-199ae79df7af,5c1eb03f-40e6-4d5d-aed7-e14f919f9efb,CRV*Klarna,0.64327967,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:19.172000+00:00,2023-10-03 07:00:23.458000+00:00,3,10657.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-10657.0,497.0000062336806,106.57
ded0f28f-459b-460d-97d2-4846e43f42c7,f2f259a4-63ff-408e-839d-b860ee2c8ab7,CRV*Klarna,0.14764367,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:19.109000+00:00,2023-10-03 07:00:23.458000+00:00,3,2569.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-2569.0,522.0000288532519,25.69
2bada615-75de-4378-93e9-e47bcd8c6d65,9e61936c-4b23-4736-ae03-1ecc7e826eb9,CRV*Klarna,0.20267441,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:19.010000+00:00,2023-10-03 07:00:23.458000+00:00,3,3486.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-3486.0,516.0000219070578,34.86
cb6ee5fd-04d0-4447-a41c-4ff8630737a5,b8ef596a-7dbc-497d-9d97-dd6961edb3cb,CRV*Klarna,0.57915057,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:18.824000+00:00,2023-10-03 07:00:23.458000+00:00,3,10000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-10000.0,518.0000081844001,100.0
f8235807-5c5a-4d95-92af-bbffa441d733,73773fc2-dee2-46ac-9d7e-504bd7e977b0,CRV*Klarna,0.28170598,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:18.742000+00:00,2023-10-03 07:00:23.458000+00:00,3,5174.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5174.0,551.000017819998,51.74
89e03ba6-04c0-4607-b21b-183eb779ef82,267a5c9d-420d-406f-876f-c4cb6fff5702,CRV*Klarna,0.40099818,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:18.694000+00:00,2023-10-03 07:00:23.458000+00:00,3,7365.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-7365.0,551.000007032451,73.65
be03198b-4457-4f38-a541-607f974eac0d,3ad9f634-83b7-432a-8bb4-2ebd9b4a465c,CRV*Klarna,0.38368421,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:18.554000+00:00,2023-10-03 07:00:23.458000+00:00,3,7047.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-7047.0,551.0000007558299,70.47
7534b137-e5d1-4a73-ba8f-b057a15ae856,d2ebe53a-a62f-40d6-8a04-fc89fd0a5f3a,CRV*Klarna,0.03971264,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:18.494000+00:00,2023-10-03 07:00:23.458000+00:00,3,691.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-691.0,522.0000483473272,6.91
36dc0516-f65b-4d10-b801-a4db07b228f5,10a1ab3c-eb20-498f-ba2c-ea16eb155c1d,CRV*Klarna,0.29126213,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:18.365000+00:00,2023-10-03 07:00:23.458000+00:00,3,5000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5000.0,515.0000104716669,50.0
00582239-1151-4c8c-9ccb-7273bd226ef1,b7527974-c877-4101-9960-67509fbffac9,CRV*Klarna,0.12160919,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:18.188000+00:00,2023-10-03 07:00:23.458000+00:00,3,2116.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-2116.0,522.0000231890369,21.16
185b794e-cc0e-474c-9f70-f91fd827747b,5161dda4-5791-48c7-8feb-a271f2ebb142,CRV*Audible UK,0.02324271,2023-09-04,True,Automated approval after 45 days,2023-08-19 05:17:18.140000+00:00,2023-10-03 07:00:23.458000+00:00,3,399.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-399.0,515.0001871554565,3.99
73e30f9f-ef61-4713-a3e3-de7d6f5089c6,18ed2d85-45cc-4e4a-aceb-137c1468b45f,CRV*Klarna,0.09585635,2023-09-04,True,Automated approval after 45 days,2023-08-18 04:45:16.546000+00:00,2023-10-02 07:00:22.462000+00:00,3,1735.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-1735.0,543.0000203429403,17.35
905469b0-86cb-434a-8eed-b785f483a852,e1d8ba49-8a9b-4def-a0d0-6153af0116a4,CRV*Klarna,0.01642857,2023-09-04,True,Automated approval after 45 days,2023-08-18 04:45:16.450000+00:00,2023-10-02 07:00:22.462000+00:00,3,299.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-299.0,546.0000474782651,2.99
dd564fca-0d6c-4a6f-9fd3-006c7afa0440,88e88766-e73e-486e-a4d3-2b904f79ae72,CRV*Klarna,0.13736263,2023-09-04,True,Automated approval after 45 days,2023-08-18 04:45:16.406000+00:00,2023-10-02 07:00:22.462000+00:00,3,2500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-2500.0,546.0000292656015,25.0
6c578817-1b1d-4e0a-960f-9d9e5ab0068f,d6747ff5-55c4-4b2f-8a24-102c89ca30b4,CRV*Klarna,0.24236263,2023-09-04,True,Automated approval after 45 days,2023-08-18 04:45:16.297000+00:00,2023-10-02 07:00:22.462000+00:00,3,4411.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4411.0,546.0000165867154,44.11
0dc30c8e-7b8c-4c12-abde-177f874beb02,792388a8-6fab-4415-b5c0-7ded74419b47,CRV*Klarna,1.19691176,2023-09-04,True,Automated approval after 45 days,2023-08-18 04:45:16.241000+00:00,2023-10-02 07:00:22.462000+00:00,3,21704.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-21704.0,544.0000021388377,217.04
8c5a42b8-d542-4f26-9ca4-4d50b1c32ffe,78dec6ea-8dbb-4fc7-8838-e56ffb870507,CRV*Klarna,0.49718232,2023-09-04,True,Automated approval after 45 days,2023-08-18 04:45:16.184000+00:00,2023-10-02 07:00:22.462000+00:00,3,8999.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-8999.0,543.0000004827202,89.99
130beb45-2e3c-4c10-9268-8d0651884a92,26e040a6-72a4-4216-b1e4-5d4a999094b0,CRV*Klarna,0.08868243,2023-09-04,True,Automated approval after 45 days,2023-08-16 05:18:25.343000+00:00,2023-09-30 07:00:20.063000+00:00,3,1750.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-1750.0,592.0000162377147,17.5
764dfc72-b7f1-4b8c-8ea5-1a1a2311e2d4,a6e40a21-b5d3-48b3-b522-1a41fabc80fb,CRV*Klarna,0.12647554,2023-09-04,True,Automated approval after 45 days,2023-08-16 05:18:25.312000+00:00,2023-09-30 07:00:20.063000+00:00,3,2500.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-2500.0,593.0000377938691,25.0
b3b03e10-064b-4082-8872-1054d0be6a92,a7ef5719-17f3-45ed-89da-d5a6ae59fa0e,CRV*adidas UK Limited,0.40747028,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:36:22.365000+00:00,2023-09-29 07:00:32.405000+00:00,3,8000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-8000.0,589.0000124671669,80.0
d803e1dd-8fe9-4dcf-b25a-0f94f5d383e3,8356fbaa-c1d2-45a3-aedf-4640132053c0,CRV*Klarna,0.21971039,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:36:22.115000+00:00,2023-09-29 07:00:32.405000+00:00,3,4299.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4299.0,587.0000048700473,42.99
3869c8b1-e3db-4db0-b41a-16df6fd41f6b,ca9d519a-d1b8-41d5-be82-3f0ce50d706b,CRV*adidas UK Limited,0.30560271,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:36:22.034000+00:00,2023-09-29 07:00:32.405000+00:00,3,6000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-6000.0,589.0000124671669,60.0
0c06004f-f688-44d8-942f-0a058c240c06,0233ddd8-f81c-44b5-868c-faff63f16e22,CRV*Klarna,0.03887959,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:35:29.198000+00:00,2023-09-29 07:00:32.413000+00:00,3,775.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-775.0,598.0001332318577,7.75
85595098-1320-45cf-8cb1-b81655c4f1e2,95209214-8ef2-486e-9c61-b30c8c24bd24,CRV*Klarna,0.08704013,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:35:28.902000+00:00,2023-09-29 07:00:32.413000+00:00,3,1735.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-1735.0,598.0000259650349,17.35
40c90613-2daa-4beb-b515-949509654cb3,b0508a82-92a7-4ba2-a4cc-c2654203f5f3,CRV*Klarna,0.26633165,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:35:28.830000+00:00,2023-09-29 07:00:32.413000+00:00,3,5300.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5300.0,597.0000185858497,53.0
ba10e011-b4a0-41ff-8ece-7e5d63e58f86,39325a10-e820-4d99-8fd9-f7f03aed813d,CRV*ASDA CS LTD,0.00369384,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:35:28.762000+00:00,2023-09-29 07:00:32.413000+00:00,3,74.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-74.0,601.0005847573257,0.74
7c09df5a-98b2-4075-9d80-e50628dfbeff,d4f50fe8-2e46-4163-8697-c52054bb9c36,CRV*Klarna,0.25083612,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:35:28.525000+00:00,2023-09-29 07:00:32.413000+00:00,3,5000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5000.0,598.0000009568,50.0
96e65aa4-d78a-4ac6-9d69-e435931d895f,73363798-0f1f-4691-9e24-3c7ebe893ea2,CRV*Klarna,0.20256281,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:35:28.451000+00:00,2023-09-29 07:00:32.413000+00:00,3,4031.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4031.0,597.0000119962791,40.31
14fd81c8-9a75-44b9-83b1-08cf48701b0b,91e7bb54-74ef-4967-b2aa-ebfb2e6f242c,CRV*Klarna,0.25083612,2023-09-04,True,Automated approval after 45 days,2023-08-14 12:35:28.347000+00:00,2023-09-29 07:00:32.413000+00:00,3,5000.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-5000.0,598.0000009568,50.0
c63f4824-9596-4595-963a-addf97822223,91ca177c-fc09-4641-bfd0-f7bd8d89c293,CRV*Klarna,0.0329064,2023-09-04,True,Automated approval after 45 days,2023-08-12 05:00:20.310000+00:00,2023-09-26 07:00:22.320000+00:00,3,668.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-668.0,609.0000729341403,6.68
e244190e-e3e2-4128-8d2d-e2e62a78c33f,74b0c6ed-36ee-416c-a6c9-c5c995135e12,CRV*Klarna,0.24502463,2023-09-04,True,Automated approval after 45 days,2023-08-12 05:00:20.143000+00:00,2023-09-26 07:00:22.320000+00:00,3,4974.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4974.0,609.0000013468034,49.74
ad68d4f4-d65a-48fb-9278-d6f06b98ad08,4e965699-b8c7-4db5-89a2-905f2df9736d,CRV*Klarna,0.19738916,2023-09-04,True,Automated approval after 45 days,2023-08-12 05:00:20.108000+00:00,2023-09-26 07:00:22.320000+00:00,3,4007.0,GBP,fiat_transactions,DAILY_REBATE_DISTRIBUTION,-4007.0,609.0000079031696,40.07
c6aae466-b31e-4307-ba2d-33509f853bd9,f938f238-e5e1-4885-8ac7-caebbc87d404,"CRV*Klarna, London, GB CD 4309",0.10079207,2023-08-10,True,Automated approval. Trx below 500,2023-08-11 08:14:46.129000+00:00,2023-09-26 07:00:59.897000+00:00,3,2036.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,2036.0,606.0000553614982,20.36
92866518-6778-4c3e-a636-4312eed4caf5,9dba1075-f7ca-4efb-9483-cb2862a1cc9c,"CRV*Klarna, London, GB CD 4309",0.07093059,2023-08-09,True,Automated approval. Trx below 500,2023-08-10 08:15:18.577000+00:00,2023-09-25 07:01:13.927000+00:00,3,1499.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,1499.0,634.0000837438403,14.99
05204b5d-79e1-4d73-b232-d8e3d15306d6,e82848d3-23fd-413f-b11a-5b0aba4954a7,"CRV*Klarna, London, GB CD 4309",0.03851735,2023-08-09,True,Automated approval. Trx below 500,2023-08-10 08:15:18.426000+00:00,2023-09-25 07:01:13.937000+00:00,3,814.0,GBP,contis_transactions,DAILY_REBATE_DISTRIBUTION,814.0,634.0000025962327,8.14
